LABEL,non_linear_size,beta,book_to_price_ratio,earnings_yield,growth
-0.821879387240596,-0.04473958868361576,1.681109746743871,0.3554029890312279,0.6567705180221729,1.6347308861804795
0.6969935001367867,1.2333929714366263,-0.6520164305539503,-0.112074092436336,0.15587411417357275,-1.9586765644361346
1.7951924270926152,-0.44297688174822963,0.29907423233610975,0.13461189937823737,-0.5911753025522029,0.6697342066418688
0.556177652448471,1.0127423139554559,-0.5660199480527556,-0.826328959374797,-1.4338452995225532,-0.6459249990756603
-0.7870514833616855,-0.548655114510389,-0.12770468754809777,0.6954734135570997,-3.385115905517437,0.6861534904130574
0.6063880301020007,1.4078153750965472,0.2136073199619749,0.20673334486993963,-0.713700749017172,-1.6254353777217272
-0.5657188782017416,0.37710335290016017,0.8881270072804225,-0.31934600814240144,-2.323503822316131,1.5160887890512758
-1.2912988636839045,-2.469008284529804,0.6519203998084192,0.8750612454454664,1.538740630382854,0.08757767348708483
-1.5442728087360085,0.11484882435532313,0.824646601732451,-1.8889178386548506,-0.7992078207868302,-0.07861050104016669
-0.04522765488285998,2.383200820208242,-0.460189127458378,1.1182688632421045,1.691746539072162,-0.6421143352622513
-0.2543571266059636,-0.8955758768866617,0.578173639152813,0.5425040714562802,-1.61815162615714,0.011991938751631528
1.229790796326959,1.7207490030340955,-0.02317876536016694,0.5639341294777958,1.2270861590870563,0.39031068742602754
0.034988715291430966,1.114493545653835,-0.26935183993255674,0.5589837432057168,-1.9619613324419718,-1.853628940412807
0.4707149607985338,0.1747523475715972,0.9894175585889713,0.2692776443934908,1.4562604233681569,0.6645452115641635
0.048284903797506586,-0.6811910584775026,0.782819783095364,1.4537782355392774,-0.8386651800969408,-0.05438309284773414
-1.5964475188723233,-1.1616961254514921,-1.7991889854123946,-0.2607771588634379,-0.4228577943949961,0.26419505047436387
-2.0748136181908645,0.5263967582748615,-0.3826925533958047,-0.03690284241012965,-0.7007083251939382,-0.178765189516212
-0.30618836612489225,0.5449828718377517,-1.408273998122013,0.250177332481386,-1.4643680007562336,-1.112701589966889
-2.5810824072509617,-0.962693100741048,-0.6943517642460965,2.7272981357068735,-0.45905123511159435,-1.066840639608164
-1.6180136968832302,-1.8059751189714865,0.7272694080110356,-0.14974412430817546,2.1478712800850315,1.287417616867236
-0.32765050576278665,0.47941855934022837,0.934362095738142,-0.7920931489182954,0.18535821433854321,0.49021915269788596
-0.6772263233053404,-1.276779619934273,0.7125548035692304,3.281129357933984,-0.3494340600759385,0.39150422164480464
1.5264553088426787,-0.026843752830445808,-0.8897508997307115,1.4013934903942389,-2.201970418482006,1.467038477630863
0.11564264898675185,-1.1973810706843795,0.24321282913879022,-0.01464325532803504,-0.3538720216175416,-0.793267720791011
-2.362597209851717,0.9220255209449487,0.6921311309998183,-2.770015974373731,-2.9233094567864932,0.16672384753065392
0.2801134298959958,-0.5368081000524046,-0.46541937092875385,0.283664910999247,-1.4882963300477052,0.02749786846322836
-0.41609727900082255,0.9920912001708005,-0.5116295813133863,-0.33635756306189457,0.0043579288588022885,-0.8324183057656852
-0.6782421301108851,0.9309766705272237,-0.8314714870194561,0.44373265857874616,-2.210904581899012,0.2703653105617326
0.44768314727574904,1.138539212817708,1.1149562948928609,-0.17723747971273682,0.5574004264182514,-1.1761271768922184
0.48965415193682943,0.47468416718894957,0.2223373179899818,-0.12429999324038964,1.0464063390539509,-1.0350529125313954
-0.4167778977431196,0.30856233545337164,2.6200471043625533,-0.17874317041854995,-0.3422485304593074,0.297712465465675
0.33193339596317817,0.8904063208081573,0.15977705046585738,-0.7010275326564813,1.1539056521229882,-1.1646872848760095
-0.344392885124014,-0.2739741838582676,1.2910870742690599,0.18148681761887137,1.7852074915409566,-1.9424792127613089
-0.7294735504269274,0.5425717535140413,-0.0020025286594150407,-1.2513949787196574,0.652923982122151,-1.5714918850286912
1.6607102035834822,-0.28738952586096667,-1.7477431985469523,0.6386437467437435,-0.6049269386443435,-0.5312347733573649
0.36554073075268984,1.0144355445663809,0.8083256261141716,-0.7046732598837077,-0.29352949539006046,0.14722128522371136
0.6474676729230442,0.3846130150114312,-0.9637406237148477,1.64054253750619,0.5492976858621713,1.420510312035662
0.013222974189199042,-1.619282350869794,1.7433765904877294,-0.6303311543086443,0.256621639268713,-0.7857660516966339
1.306589194061024,-0.4326045954235301,-0.8278539037151751,0.6706162396153212,-0.7074586612948768,0.5223656217261596
0.5867631690914508,-1.3084338526019221,-0.643064680201933,1.1285638869350672,-1.258506648898617,0.40574321228461935
-1.0423578240760236,-1.7843428776632464,1.397094709178946,0.8377158727638837,0.5627696032774655,1.5153544911032697
-0.46201959447887436,-0.23375823272030724,1.2289668200730055,0.7702270624075326,-0.3687608228180001,-0.588077143795263
-0.6117799858482462,0.5586065895476895,1.0689177965492709,1.2946481058779002,0.4152806590982141,-0.5503997955031643
0.4332528437604737,-1.2727718969527544,1.0804558703984457,0.5227634592105029,0.5896513667994371,0.4354144213820456
-1.062203711987556,0.7087044476793043,-0.81838342916478,0.17068278966438338,-0.2066511690334674,0.05444839164618375
0.658752063036088,-0.5340710100943192,-0.8540268965464878,0.18136441409168272,-0.688651020739294,0.5265265989725183
-1.042747883822805,2.3574619147879434,0.6057979261661116,1.39503542965104,-0.9304322249758094,-1.1903067195443584
-0.9240600903180054,-0.6064393650419317,-0.024244264499535418,-0.6284826849080882,0.19201712574509322,-1.047489928325324
0.5021973489545961,-1.3214276345076041,-2.1640651275965572,1.5281650377148674,-0.019645043068896615,1.0869025524130822
0.9772750116695521,0.47516620600795634,0.1500792034564965,1.49162313352997,-1.4552424876064354,1.1991020571628328
-0.6317925570733187,-0.3164212700946656,0.09515755099659404,0.11590380869196874,-0.7923997870093389,0.2622629116919267
1.2471995048103783,1.267699312157294,1.2295935909234743,-0.4717542023553743,-1.5286892655459081,1.5623123985019896
-0.07973490929776354,-1.0829800288909612,-0.8373925228890275,1.8939107490448304,1.2392416848576555,-0.6734009434293996
1.1325874805146228,-0.07969253557259327,0.29230249826696053,0.2059196459821895,-0.04304833161229604,0.903732078320542
-1.4373459615125483,-0.7772476256454182,-0.506359153509949,0.7601320645000561,-1.8448610946625454,0.5326646683654868
-0.10493342455715748,-0.696868989768471,0.9997185478772103,-0.9698354130104587,-1.3841270652667481,0.13901936213527985
0.6588405753499539,-1.2136439471256695,2.134422410574677,0.4587469491115513,2.204886960560309,-0.5751060512614794
-0.9114836731658077,0.3384172417848047,0.7984102999389064,0.7823131237563282,0.469459396704596,1.2820186715600022
-1.4603084264731077,-0.7244976161668184,-0.7650815796835233,0.5343194607360885,1.5958222165045914,-0.13144961613107195
-0.8912817342620104,0.003164935883236465,-1.13374260374412,1.451401909503977,0.2898168004977166,1.4596459446585734
0.1485973538963832,0.09168678780348555,-1.038382509241575,1.7178713377933965,1.4879871358641712,-0.7021728211861294
-1.3750726027765,0.040234112129996294,1.1176008159938182,2.312649283080884,-0.8230179529677514,1.2339207132921504
-1.315069670837491,1.4553005827070291,-0.6450888045605836,-0.3734645226832128,0.1947173188300437,-0.7447805369460673
0.8415672867286879,0.7691077363871152,-0.9513036486315217,-0.4324493187284475,0.7769662290728736,-0.29564063612630603
0.03450445135203063,0.694312941478565,0.21511543300589173,-0.5726209498652172,-1.2846976263435688,0.2337301612580412
0.05053750972590914,0.39304445703016594,1.004951423106343,-0.2990063129909304,1.6675438176119022,-0.23432460201366198
-0.5721637090679929,1.9785401434135805,0.8816727880341597,-0.6064730867714476,0.6464247807322887,0.005981937173997971
0.5444330776896683,2.1421658142522317,-0.7359350975837399,0.1385246750986766,1.1453850446413094,0.8486483804713931
0.4279325042879815,-0.46304833271449747,-0.303174844800933,0.6359870030481966,0.43797030053941355,0.9192147034742307
-1.7155742220707757,-1.4289252504091312,0.17690461771504984,-0.9478188269496937,1.2393762982888303,-1.0260139952589786
0.8796932574687634,-0.5348696777065891,-0.8539210866406864,-0.30950988074896885,0.9443828600874256,0.5895597475756351
-0.6375066106061615,-1.7319642360054335,-0.8618885174521281,-0.9146886617197927,-1.098936497962581,-0.26243537445779425
-0.4884721032605112,1.2794618644097033,0.2691178905029378,0.19461426736430307,1.6661113730455228,-0.9090495475898992
0.169291470772466,0.6369300801747599,1.2329041262627014,1.7561479970517138,-1.6249464752160439,-1.4642537847077952
-0.5057675977070184,0.2619437700938917,-0.6848622981296288,0.924334482874447,-0.6009938301371781,0.39012559071511876
0.6852596609639952,0.5298202724748933,-2.796108543741099,1.0517615505134343,-0.3570800393038906,0.3270330907428172
2.0698905610444074,0.7270435179826932,-0.0243818304532331,0.6721451858263445,0.3803823935039383,1.0158991162978042
1.18680806243235,2.1531756016686927,-0.3742385661071906,-0.396680528672689,0.11741063502261036,-0.6325521914460618
2.3254361089407047,0.3384390148898497,0.9311679665703272,-1.1501282116561953,0.6660915016334797,-0.8111836171352289
0.4386720178372119,1.199520574971932,0.9471485423489177,0.6937318394279787,1.7164076783368072,-0.4795827502702241
-0.13819280174999587,1.0910836359398959,-1.0847390383825508,-0.09586035865936833,-0.8763162426273976,-0.7109725659526513
-0.2924133897495967,-0.20450228241254875,0.3740175967623091,0.26628961510141663,-1.3242061990900484,0.4682865274063093
-1.5200002837159359,0.2619557111479405,-1.0123694741434044,-1.704425677382039,0.21871716656870235,0.059296620716860496
0.01712381887044806,-0.58742425406,0.9463394854805605,-0.8637520575596729,-1.4858900943344553,0.5838620290557974
-1.2387015968240718,-1.2622128536942092,1.201756470368957,-0.5094287937117711,-0.26667114587598195,0.644835265510192
